'id';'provinsi';'kabupaten_kota';'kecamatan';'longitude';'latitude'
55114;BALI;JEMBRANA;MELAYA;114.5937833302354;-8.280380955929097
55093;BALI;JEMBRANA;MENDOYO;114.68652475006392;-8.320118751264445
55080;BALI;JEMBRANA;NEGARA;114.62056326918857;-8.36841009387897
55105;BALI;JEMBRANA;PEKUTATAN;114.86900517941326;-8.39884120267095
55568;BALI;KARANGASEM;;115.52989196240026;-8.37426619534991
55612;BALI;KARANGASEM;ABANG;115.61902623801976;-8.326896211291778
55627;BALI;KARANGASEM;BEBANDEM;115.58277379444588;-8.44955477700023
55600;BALI;KARANGASEM;KARANGASEM;115.68986716060044;-8.408069681162832
55645;BALI;KARANGASEM;KUBU;115.467819739858;-8.213303090468123
55587;BALI;KARANGASEM;MANGGIS;115.51809138511912;-8.491159160384651
55569;BALI;KARANGASEM;RENDANG;115.43719664276192;-8.369194590527378
55636;BALI;KARANGASEM;SELAT;115.50680255648396;-8.425348668949301
55576;BALI;KARANGASEM;SIDEMEN;115.45706844549449;-8.494861075357344
55427;BALI;KLUNGKUNG;;115.49365804129062;-8.666950263820322
55445;BALI;KLUNGKUNG;BANJARANGKAN;115.3640014482042;-8.502756820861814
55478;BALI;KLUNGKUNG;DAWAN;115.44505721822752;-8.527017037101269
55459;BALI;KLUNGKUNG;KLUNGKUNG;115.42180845959965;-8.557256706820832
55428;BALI;KLUNGKUNG;NUSA PENIDA;115.45791255326904;-8.674975764697837
55136;BALI;TABANAN;;115.07827426553553;-8.43023108461467
55252;BALI;TABANAN;BATURITI;115.21010187065237;-8.43130064509759
55200;BALI;TABANAN;KEDIRI;115.13885777500464;-8.596463748237523
55171;BALI;TABANAN;KERAMBITAN;115.07940421214076;-8.511785000444519
55216;BALI;TABANAN;MARGA;115.16953588803295;-8.453580150201866
55233;BALI;TABANAN;PENEBEL;115.13232658639797;-8.39887914604686
55265;BALI;TABANAN;PUPUAN;114.93866604116896;-8.40209365821509
55148;BALI;TABANAN;SALAMADEG TIMUR;;
55159;BALI;TABANAN;SALEMADEG BARAT;;
55137;BALI;TABANAN;SELEMADEG;115.0257260601197;-8.503566096997687
55187;BALI;TABANAN;TABANAN;115.12560288871956;-8.513284656308693
53362;BANTEN;;;106.10895696007552;-6.456132803995859
54890;BANTEN;CILEGON;;;
54891;BANTEN;CILEGON;CIBEBER;;
54898;BANTEN;CILEGON;CILEGON;;
54934;BANTEN;CILEGON;CITANGKIL;;
54909;BANTEN;CILEGON;CIWANDAN;;
54922;BANTEN;CILEGON;GEROGOL;;
54916;BANTEN;CILEGON;JOMBANG;;
54904;BANTEN;CILEGON;PULOMERAK;;
54927;BANTEN;CILEGON;PURWAKARTA;;
53738;BANTEN;LEBAK;;106.21242248188602;-6.642020122845443
53842;BANTEN;LEBAK;BANJARSARI;105.94804581532811;-6.616900009390185
53766;BANTEN;LEBAK;BAYAH;106.24672703892998;-6.925034114244314
53819;BANTEN;LEBAK;BOJONGMANIK;106.14344615803546;-6.541042081714176
53981;BANTEN;LEBAK;CIBADAK;106.21954433442292;-6.354904326228208
53997;BANTEN;LEBAK;CIBEBER;106.4185868413167;-6.7632466766288335
54103;BANTEN;LEBAK;CIGEMLONG;106.2395348686426;-6.707728559901543
54082;BANTEN;LEBAK;CIHARA;106.10315912020214;-6.861903083943565
53955;BANTEN;LEBAK;CIJAKU;106.05319832844056;-6.724272334510278
53967;BANTEN;LEBAK;CIKULUR;106.18401365278169;-6.387751114597056
53863;BANTEN;LEBAK;CILELES;106.08873569695692;-6.519711637278821
54020;BANTEN;LEBAK;CILOGRANG;106.36936295588588;-6.937372079055404
53876;BANTEN;LEBAK;CIMARGA;106.19551287014905;-6.4796246805654185
53778;BANTEN;LEBAK;CIPANAS;106.3727151053245;-6.569622994095609
54092;BANTEN;LEBAK;CIRINTEN;106.13262010969524;-6.628439201618892
54056;BANTEN;LEBAK;CURUG BITUNG;106.38229627691672;-6.394071353552181
53829;BANTEN;LEBAK;GUNUNGKENCANA;106.08601607088616;-6.557376606368647
54067;BANTEN;LEBAK;KALANGANYAR;106.238623387617;-6.366785925128125
54075;BANTEN;LEBAK;LEBAKGEDONG;106.4134224235626;-6.573592638902139
53806;BANTEN;LEBAK;LEUWIDAMAR;106.23966618495398;-6.644448287630544
53910;BANTEN;LEBAK;MAJA;106.39908487050856;-6.38234341370828
53739;BANTEN;LEBAK;MALINGPING;106.0264190780918;-6.791300077548249
53793;BANTEN;LEBAK;MUNCANG;106.27223140719828;-6.580410069456736
53754;BANTEN;LEBAK;PANGGARANGAN;106.1918233036802;-6.850605713182786
53925;BANTEN;LEBAK;RANGKASBITUNG;106.2544187643162;-6.346838756097207
53894;BANTEN;LEBAK;SAJIRA;106.33096086575574;-6.554691827232815
54045;BANTEN;LEBAK;SOBANG;106.32493093467664;-6.647903935226672
54031;BANTEN;LEBAK;WANASALAM;105.909633411724;-6.801028881653343
53942;BANTEN;LEBAK;WARUNGGUNUNG;106.17416007402232;-6.351905623038583
53363;BANTEN;PANDEGLANG;;105.74297025291304;-6.590233346870774
53427;BANTEN;PANDEGLANG;ANGSANA;105.82170631610607;-6.576270322222837
53582;BANTEN;PANDEGLANG;BANJAR;106.09753335599405;-6.389228502458771
53461;BANTEN;PANDEGLANG;BOJONG;105.99588433040368;-6.442544865770488
53599;BANTEN;PANDEGLANG;CADASARI;106.08624764953112;-6.240866052049728
53659;BANTEN;PANDEGLANG;CARITA;105.86127206855546;-6.302340692316305
53385;BANTEN;PANDEGLANG;CIBALIUNG;105.71094113337328;-6.692640507108724
53648;BANTEN;PANDEGLANG;CIBITUNG;105.67319648507656;-6.779174597896116
53410;BANTEN;PANDEGLANG;CIGEULIS;105.6900445517346;-6.615210346662789
53637;BANTEN;PANDEGLANG;CIKEDAL;105.89958036711882;-6.378615101532573
53395;BANTEN;PANDEGLANG;CIKEUSIK;105.86202650686305;-6.826612608840244
53372;BANTEN;PANDEGLANG;CIMANGGU;105.60574791745016;-6.773410343271245
53559;BANTEN;PANDEGLANG;CIMANUK;106.0421709502366;-6.34764801920404
53518;BANTEN;PANDEGLANG;CIPEUCANG;106.01457228643554;-6.376192261675504
53611;BANTEN;PANDEGLANG;CISATA;105.93229039597286;-6.40737543291997
53529;BANTEN;PANDEGLANG;JIPUT;105.86868874315007;-6.347811110971113
53571;BANTEN;PANDEGLANG;KADUHEJO;106.07763285241124;-6.355594014200163
53632;BANTEN;PANDEGLANG;KARANG TANJUNG;106.12366198125028;-6.297398559656833
53710;BANTEN;PANDEGLANG;KORONCONG;106.14117274831897;-6.2823205960192405
53480;BANTEN;PANDEGLANG;LABUAN;105.83236386934986;-6.390267989935483
53723;BANTEN;PANDEGLANG;MAJASARI;106.0680939029046;-6.29106410520121
53543;BANTEN;PANDEGLANG;MANDALAWANGI;105.94027655213092;-6.268899746065877
53681;BANTEN;PANDEGLANG;MEKARJAYA;106.07171466826566;-6.39990873443875
53490;BANTEN;PANDEGLANG;MENES;105.91255416974458;-6.395509670659066
53437;BANTEN;PANDEGLANG;MUNJUL;105.92984737216624;-6.593677410995593
53447;BANTEN;PANDEGLANG;PAGELARAN;105.87908883790138;-6.439370921860951
53594;BANTEN;PANDEGLANG;PANDEGLANG;106.1142734136723;-6.334130503716362
53420;BANTEN;PANDEGLANG;PANIMBANG;105.79598532059114;-6.503324945410196
53621;BANTEN;PANDEGLANG;PATIA;105.87817825082936;-6.479049950095273
53470;BANTEN;PANDEGLANG;PICUNG;105.9228269473672;-6.47686304433762
53700;BANTEN;PANDEGLANG;PULOSARI;105.95377471052204;-6.352251069122849
53503;BANTEN;PANDEGLANG;SAKETI;105.96700358482904;-6.411308229286307
53690;BANTEN;PANDEGLANG;SINDANGRESMI;;
53729;BANTEN;PANDEGLANG;SOBANG;105.78342488397114;-6.637756833821473
53670;BANTEN;PANDEGLANG;SUKARESMI;105.83531146038112;-6.504515285473596
53364;BANTEN;PANDEGLANG;SUMUR;105.521966726824;-6.768517724973687
54416;BANTEN;SERANG;;106.166750570897;-6.12332358763211
54942;BANTEN;SERANG;;106.166750570897;-6.12332358763211
54701;BANTEN;SERANG;ANYAR;105.89117467866912;-6.093677590393174
54752;BANTEN;SERANG;BANDUNG;106.30534963176127;-6.225499890571431
54600;BANTEN;SERANG;BAROS;106.12083135782916;-6.2262701762379296
54566;BANTEN;SERANG;BINUANG;106.37684399987128;-6.143967862721181
54445;BANTEN;SERANG;BOJONEGARA;106.06071388598406;-5.936654310199562
54557;BANTEN;SERANG;CARENANG;106.3063433799302;-6.087512032460647
54533;BANTEN;SERANG;CIKANDE;106.34335034442068;-6.203766443254151
54615;BANTEN;SERANG;CIKEUSAL;106.2066154866898;-6.204025501001761
54714;BANTEN;SERANG;CINANGKA;105.8591811747782;-6.168973998104692
54665;BANTEN;SERANG;CIOMAS;105.9951507658426;-6.240618567445786
54993;BANTEN;SERANG;CIPOCOK JAYA;;
54467;BANTEN;SERANG;CIRUAS;106.2252398693401;-6.124420238536963
54982;BANTEN;SERANG;CURUG;;
54744;BANTEN;SERANG;GUNUNG SARI;106.01200670072478;-6.129726786136221
54655;BANTEN;SERANG;JAWILAN;106.35112181733976;-6.270964017624391
54956;BANTEN;SERANG;KASEMEN;;
54547;BANTEN;SERANG;KIBIN;106.30992433644732;-6.16835042832788
54644;BANTEN;SERANG;KOPO;106.3795692863382;-6.282921703358623
54483;BANTEN;SERANG;KRAGILAN;106.28947551206888;-6.134364770640015
54417;BANTEN;SERANG;KRAMATWATU;106.10362099604907;-6.07644894159151
54761;BANTEN;SERANG;LEBAK WANGI;106.28441864322042;-6.090752277521461
54729;BANTEN;SERANG;MANCAK;105.96916224787756;-6.12612935466364
54677;BANTEN;SERANG;PABUARAN;106.05485880750896;-6.2187800550275085
54686;BANTEN;SERANG;PADARINCANG;106.0131097592877;-6.178724100228587
54633;BANTEN;SERANG;PAMARAYAN;106.30206869145591;-6.277339567482865
54574;BANTEN;SERANG;PETIR;106.22710524967528;-6.24016650950413
54496;BANTEN;SERANG;PONTANG;106.25768243151788;-6.023828236505961
54457;BANTEN;SERANG;PULO AMPEL;106.07867641226866;-5.934217528769333
54943;BANTEN;SERANG;SERANG;;
55002;BANTEN;SERANG;TAKTAKAN;;
54523;BANTEN;SERANG;TANARA;106.3278532838564;-6.051849240064609
54508;BANTEN;SERANG;TIRTAYASA;106.29925775013886;-5.996909172103984
54590;BANTEN;SERANG;TUNJUNG TEJA;106.230915203497;-6.298081054980488
54967;BANTEN;SERANG;WALANTAKA;;
54433;BANTEN;SERANG;WARINGINKURUNG;106.06606190524076;-6.1223108279463085
54772;BANTEN;TANGERANG;;106.65199394460736;-6.184371109067554
54112;BANTEN;TANGERANG;;106.65199394460736;-6.184371109067554
54113;BANTEN;TANGERANG;BALARAJA;106.45717365729244;-6.173232688636608
54789;BANTEN;TANGERANG;BATUCEPER;;
54797;BANTEN;TANGERANG;BENDA;;
54846;BANTEN;TANGERANG;CIBODAS;;
54301;BANTEN;TANGERANG;CIKUPA;106.5042923386981;-6.210091861526962
54814;BANTEN;TANGERANG;CILEDUG;;
54803;BANTEN;TANGERANG;CIPONDOH;;
54349;BANTEN;TANGERANG;CISAUK;106.6505436772833;-6.3098393095875736
54158;BANTEN;TANGERANG;CISOKA;106.40695368277834;-6.2477215037272185
54293;BANTEN;TANGERANG;CURUG;106.54893127035224;-6.248377710168636
54397;BANTEN;TANGERANG;GUNUNG KALER;106.38722782471392;-6.118512196014723
54147;BANTEN;TANGERANG;JAMBE;106.49917528111074;-6.323756857591179
54782;BANTEN;TANGERANG;JATIUWUNG;;
54123;BANTEN;TANGERANG;JAYANTI;106.41184073728536;-6.198882490730645
54873;BANTEN;TANGERANG;KARANG TENGAH;;
54823;BANTEN;TANGERANG;KARAWACI;;
54365;BANTEN;TANGERANG;KELAPA DUA;106.59622441535616;-6.258870536740574
54203;BANTEN;TANGERANG;KEMIRI;106.46125234583428;-6.122650447466724
54258;BANTEN;TANGERANG;KOSAMBI;106.67315212877246;-6.088277895513557
54169;BANTEN;TANGERANG;KRESEK;106.40554559503882;-6.157102043914003
54179;BANTEN;TANGERANG;KRONJO;106.428208164457;-6.070346103495878
54881;BANTEN;TANGERANG;LARANGAN;;
54325;BANTEN;TANGERANG;LEGOK;106.58059249932484;-6.301961788892457
54190;BANTEN;TANGERANG;MAUK;106.54294260151867;-6.090174645016739
54407;BANTEN;TANGERANG;MEKAR BARU;106.387102858169;-6.061955975310809
54853;BANTEN;TANGERANG;NEGLASARI;;
54337;BANTEN;TANGERANG;PAGEDANGAN;106.61748588980532;-6.297326271452802
54269;BANTEN;TANGERANG;PAKUHAJI;106.59683161881718;-6.088573769817103
54316;BANTEN;TANGERANG;PANONGAN;106.52616767934498;-6.278863809521043
54234;BANTEN;TANGERANG;PASAR KEMIS;106.55930518410432;-6.171830787859714
54840;BANTEN;TANGERANG;PERIUK;;
54861;BANTEN;TANGERANG;PINANG;;
54220;BANTEN;TANGERANG;RAJEG;106.51033040946324;-6.116336277787705
54284;BANTEN;TANGERANG;SEPATAN;106.58535899555072;-6.095802444692226
54380;BANTEN;TANGERANG;SEPATAN TIMUR;106.62669807215909;-6.112909730427753
54372;BANTEN;TANGERANG;SINDANG JAYA;106.47616491078244;-6.170892407440681
54389;BANTEN;TANGERANG;SOLEAR;106.41231247921904;-6.305521830181857
54211;BANTEN;TANGERANG;SUKADIRI;106.56202762813588;-6.097926103166635
54356;BANTEN;TANGERANG;SUKAMULYA;106.42084431562056;-6.160586933118831
54773;BANTEN;TANGERANG;TANGERANG;;
54244;BANTEN;TANGERANG;TELUKNAGA;106.66312663930134;-6.026121134070871
54132;BANTEN;TANGERANG;TIGARAKSA;106.45494097676044;-6.3044893628948
55016;BANTEN;TANGERANG SELATAN;;;
55047;BANTEN;TANGERANG SELATAN;CIPUTAT;;
55055;BANTEN;TANGERANG SELATAN;CIPUTAT TIMUR;;
55062;BANTEN;TANGERANG SELATAN;PAMULANG;;
55035;BANTEN;TANGERANG SELATAN;PONDOK AREN;;
55017;BANTEN;TANGERANG SELATAN;SERPONG;;
55027;BANTEN;TANGERANG SELATAN;SERPONG UTARA;;
55071;BANTEN;TANGERANG SELATAN;SETU;;
22043;BENGKULU;;;102.34266805079764;-3.556251555277361
23619;BENGKULU;BENGKULU;;;
23627;BENGKULU;BENGKULU;GADING CEMPAKA;;
23655;BENGKULU;BENGKULU;KAMPUNG MELAYU;;
23647;BENGKULU;BENGKULU;MUARA BANGKA HULU;;
23662;BENGKULU;BENGKULU;RATU AGUNG;;
23671;BENGKULU;BENGKULU;RATU SAMBAN;;
23620;BENGKULU;BENGKULU;SELEBAR;;
23689;BENGKULU;BENGKULU;SINGARAN PATI;;
23681;BENGKULU;BENGKULU;SUNGAI SERUT;;
23633;BENGKULU;BENGKULU;TELUK SEGARA;;
22044;BENGKULU;BENGKULU SELATAN;;103.021160987788;-4.348397241799754
22171;BENGKULU;BENGKULU SELATAN;AIR NIPIS;103.07891196915897;-4.322119260222075
22193;BENGKULU;BENGKULU SELATAN;BUNGA MAS;102.97548324417568;-4.474243912139157
22045;BENGKULU;BENGKULU SELATAN;KEDURANG;103.11355528352205;-4.436741110982071
22158;BENGKULU;BENGKULU SELATAN;KEDURANG ILIR;103.0727961897206;-4.532429725059149
22124;BENGKULU;BENGKULU SELATAN;KOTA MANNA;102.91495361490573;-4.426081356971898
22105;BENGKULU;BENGKULU SELATAN;MANNA;102.9407304461828;-4.463971955485919
22204;BENGKULU;BENGKULU SELATAN;PASAR MANNA;102.92522812781016;-4.472459739663022
22088;BENGKULU;BENGKULU SELATAN;PINO;102.97414336157004;-4.417258724034235
22136;BENGKULU;BENGKULU SELATAN;PINO RAYA;102.90366873982384;-4.328442557347175
22065;BENGKULU;BENGKULU SELATAN;SEGINIM;103.00857725120004;-4.436358220384073
22182;BENGKULU;BENGKULU SELATAN;ULU MANNA;103.01849168777184;-4.239857083346341
23464;BENGKULU;BENGKULU TENGAH;;102.40435657069668;-3.68522124845748
23594;BENGKULU;BENGKULU TENGAH;BANG HAJI;102.3686944809925;-3.576796188134281
23465;BENGKULU;BENGKULU TENGAH;KARANG TINGGI;102.37263552045334;-3.7624365184307456
23551;BENGKULU;BENGKULU TENGAH;MERIGI KELINDANG;102.43903311811808;-3.646629357153624
23565;BENGKULU;BENGKULU TENGAH;MERIGI SAKTI;102.42854040007754;-3.661639623980472
23522;BENGKULU;BENGKULU TENGAH;PAGAR JATI;102.36734766347296;-3.621325312766517
23508;BENGKULU;BENGKULU TENGAH;PEMATANG TIGA;102.33905965431164;-3.5274534219996463
23490;BENGKULU;BENGKULU TENGAH;PONDOK KELAPA;102.2498060276305;-3.658595598917427
23581;BENGKULU;BENGKULU TENGAH;PONDOK KUBANG;102.33687034927352;-3.674284490962536
23607;BENGKULU;BENGKULU TENGAH;SEMIDANG LAGAN;102.48641917389072;-3.754594268490607
23537;BENGKULU;BENGKULU TENGAH;TABA PENANJUNG;102.50162143279782;-3.7030443068401184
23479;BENGKULU;BENGKULU TENGAH;TALANG EMPAT;102.36585376696038;-3.823091475180905
22386;BENGKULU;BENGKULU UTARA;;102.00253461762588;-3.418430099762907
22513;BENGKULU;BENGKULU UTARA;AIR BESI;102.19689978047754;-3.512532362686696
22529;BENGKULU;BENGKULU UTARA;AIR NAPAL;102.20416033129726;-3.6291664715858856
22558;BENGKULU;BENGKULU UTARA;AIR PADANG;102.1401936883444;-3.4302032425913787
22569;BENGKULU;BENGKULU UTARA;ARMA JAYA;102.23622319052843;-3.4711940221358457
22464;BENGKULU;BENGKULU UTARA;BATIK NAU;101.9757775525946;-3.394921698754712
22387;BENGKULU;BENGKULU UTARA;ENGGANO;102.1395561207659;-5.332007893998685
22430;BENGKULU;BENGKULU UTARA;GIRI MULYA;102.02064600878978;-3.34464180147489
22542;BENGKULU;BENGKULU UTARA;HULU PALIK;102.26117920997312;-3.5087393291583417
22394;BENGKULU;BENGKULU UTARA;KERKAP;102.29285391984496;-3.534478031392999
22480;BENGKULU;BENGKULU UTARA;KETAHUN;101.81939381329356;-3.357980383652409
22413;BENGKULU;BENGKULU UTARA;KOTA ARGA MAKMUR;102.18799386310654;-3.407458365699725
22450;BENGKULU;BENGKULU UTARA;LAIS;102.03951263948964;-3.5258669079757152
22615;BENGKULU;BENGKULU UTARA;MARGA SAKTI SEBELAT;101.66387986457524;-3.1938652779009296
22492;BENGKULU;BENGKULU UTARA;NAPAL PUTIH;101.88341314942092;-3.2045110709413467
22437;BENGKULU;BENGKULU UTARA;PADANG JAYA;102.172248350346;-3.298414195553056
22604;BENGKULU;BENGKULU UTARA;PINANG RAYA;101.89718794514448;-3.398212752400844
22503;BENGKULU;BENGKULU UTARA;PUTRI HIJAU;101.60033111462364;-3.117125533912828
22582;BENGKULU;BENGKULU UTARA;TANJUNG AGUNG PALIK;102.20283247665358;-3.5599977007545416
22593;BENGKULU;BENGKULU UTARA;ULOK KUPAI;101.80580373614406;-3.1877464249250926
22626;BENGKULU;KAUR;;103.41232466184304;-4.611138296922611
22685;BENGKULU;KAUR;KAUR SELATAN;103.34662985709816;-4.789494312616375
22675;BENGKULU;KAUR;KAUR TENGAH;103.30393316649436;-4.7242041358998375
22663;BENGKULU;KAUR;KAUR UTARA;103.21800879137211;-4.519665827053763
22757;BENGKULU;KAUR;KELAM TENGAH;103.22020529410436;-4.541531275223066
22627;BENGKULU;KAUR;KINAL;103.30858969505708;-4.6215434007634935
22771;BENGKULU;KAUR;LUAS;103.31620502551102;-4.65675265426948
22805;BENGKULU;KAUR;LUNGKANG KULE;103.24586827432886;-4.5549560546180015
22705;BENGKULU;KAUR;MAJE;103.4291757589018;-4.793468498245586
22784;BENGKULU;KAUR;MUARA SAHUNG;103.33589894517696;-4.546775372135411
22725;BENGKULU;KAUR;NASAL;103.5465889041538;-4.865361648578088
22815;BENGKULU;KAUR;PADANG GUCI HILIR;103.14605546018775;-4.510127810278979
22825;BENGKULU;KAUR;PADANG GUCI HULU;103.25893813416512;-4.478365770584836
22743;BENGKULU;KAUR;SEMIDANG GUMAY;103.24739425375502;-4.670497096912977
22642;BENGKULU;KAUR;TANJUNG KEMUNING;103.09273158184872;-4.540414181632752
22792;BENGKULU;KAUR;TETAP;103.35838645508238;-4.724591869686433
23338;BENGKULU;KEPAHIANG;;102.64445099754046;-3.62893482925918
23339;BENGKULU;KEPAHIANG;BERMANI ILIR;102.70606706776216;-3.695150780095228
23425;BENGKULU;KEPAHIANG;KEBAWETAN;102.62181258573534;-3.600218629318828
23392;BENGKULU;KEPAHIANG;KEPAHIANG;102.60091199550467;-3.632859900346712
23416;BENGKULU;KEPAHIANG;MERIGI;102.51603303057222;-3.498691937599006
23455;BENGKULU;KEPAHIANG;MUARA KEMUMU;102.7418434271812;-3.599067644356529
23441;BENGKULU;KEPAHIANG;SEBERANG MUSI;102.6195260431839;-3.713157089798942
23377;BENGKULU;KEPAHIANG;TEBAT KARAI;102.64115630027658;-3.633688959409506
23359;BENGKULU;KEPAHIANG;UJAN MAS;102.5463176101278;-3.5176099694597034
23221;BENGKULU;LEBONG;;102.24781865860407;-3.090007244156949
23310;BENGKULU;LEBONG;AMEN;102.21558653625958;-3.130651508598515
23281;BENGKULU;LEBONG;BINGIN KUNING;102.26313610069728;-3.1591199292483574
23235;BENGKULU;LEBONG;LEBONG ATAS;102.16820263410376;-3.170077083625845
23291;BENGKULU;LEBONG;LEBONG SAKTI;102.25738157904124;-3.132030866735692
23254;BENGKULU;LEBONG;LEBONG SELATAN;102.33142177963212;-3.328768377078397
23242;BENGKULU;LEBONG;LEBONG TENGAH;102.236808082501;-3.218777412963292
23222;BENGKULU;LEBONG;LEBONG UTARA;102.19908306830555;-3.117758822223808
23301;BENGKULU;LEBONG;PELABAI;;
23329;BENGKULU;LEBONG;PINANG BELAPIS;102.09781849348047;-2.9096650908681654
23265;BENGKULU;LEBONG;RIMBO PENGADANG;102.43331136622248;-3.3318344248632763
23272;BENGKULU;LEBONG;TOPOS;102.40958249034728;-3.2506580092632764
23321;BENGKULU;LEBONG;URAM JAYA;102.21263777363428;-3.0963966846112787
23054;BENGKULU;MUKO MUKO;;101.48189529743703;-2.690315836782814
23203;BENGKULU;MUKO MUKO;AIR DIKIT;101.26459513586012;-2.6275765383797016
23194;BENGKULU;MUKO MUKO;AIR MAJUNTO;101.20678228275796;-2.4819100092243294
23119;BENGKULU;MUKO MUKO;AIR RAMI;101.53592074097968;-3.077643915666512
23094;BENGKULU;MUKO MUKO;IPUH;101.51459526508268;-2.9801958238695545
23063;BENGKULU;MUKO MUKO;KOTA MUKOMUKO;101.07338356353958;-2.5213799841078464
23055;BENGKULU;MUKO MUKO;LUBUK PINANG;101.1212036275605;-2.455029314088605
23111;BENGKULU;MUKO MUKO;MALIN DEMAN;101.71816937812996;-2.8452742165553104
23159;BENGKULU;MUKO MUKO;PENARIK;101.3524421101162;-2.639914105275812
23082;BENGKULU;MUKO MUKO;PONDOK SUGUH;101.40608484864072;-2.838651384490959
23146;BENGKULU;MUKO MUKO;SELAGAN RAYA;101.30853518112993;-2.577573448486073
23211;BENGKULU;MUKO MUKO;SUNGAI RUMBAI;101.46867880347884;-2.889166647019318
23132;BENGKULU;MUKO MUKO;TERAMANG JAYA;101.36288852424488;-2.713292031412565
23073;BENGKULU;MUKO MUKO;TERAS TERUNJAM;101.22228951199916;-2.5608932578473294
23183;BENGKULU;MUKO MUKO;V KOTO;101.21452203467445;-2.4414515440865374
23174;BENGKULU;MUKO MUKO;XIV KOTO;101.05878123528696;-2.474836217017893
22214;BENGKULU;REJANG LEBONG;;102.7020451667586;-3.430454835541206
22263;BENGKULU;REJANG LEBONG;BERMANI ULU;102.45495375941174;-3.3928643918926062
22375;BENGKULU;REJANG LEBONG;BERMANI ULU RAYA;102.45910400054866;-3.333369293509823
22341;BENGKULU;REJANG LEBONG;BINDURIANG;102.72275099327456;-3.493889532350682
22253;BENGKULU;REJANG LEBONG;CURUP;102.523089141783;-3.4742984504194703
22318;BENGKULU;REJANG LEBONG;CURUP SELATAN;102.44526683903516;-3.5080934121386256
22330;BENGKULU;REJANG LEBONG;CURUP TENGAH;102.52891145213614;-3.468773867276269
22308;BENGKULU;REJANG LEBONG;CURUP TIMUR;102.54208407334332;-3.453727681652445
22293;BENGKULU;REJANG LEBONG;CURUP UTARA;102.55153718276064;-3.407822626028154
22215;BENGKULU;REJANG LEBONG;KOTA PADANG;102.96404390832376;-3.526836952766577
22226;BENGKULU;REJANG LEBONG;PADANG ULAK TANDING;102.74144774431038;-3.3967305250984103
22276;BENGKULU;REJANG LEBONG;SELUPU REJANG;102.58652461761388;-3.4243315047007994
22364;BENGKULU;REJANG LEBONG;SINDANG BELITI ILIR;102.88608202212326;-3.461098606510574
22347;BENGKULU;REJANG LEBONG;SINDANG BELITI ULU;102.81722951753076;-3.429432884075765
22357;BENGKULU;REJANG LEBONG;SINDANG DATARAN;102.72423096698002;-3.527989664749697
22242;BENGKULU;REJANG LEBONG;SINDANG KELINGI;102.71038042278086;-3.45105172762443
22837;BENGKULU;SELUMA;;102.6595139728239;-4.052006756196035
22937;BENGKULU;SELUMA;AIR PERIUKAN;102.43538639642102;-4.018611645969529
23038;BENGKULU;SELUMA;ILIR TALO;102.70557253636314;-4.232100971455966
22954;BENGKULU;SELUMA;LUBUK SANDI;102.4725020081904;-3.9835646954037136
22860;BENGKULU;SELUMA;SELUMA;102.5627931954316;-4.066163541632783
22969;BENGKULU;SELUMA;SELUMA BARAT;102.5212425362245;-4.0427568321198
22999;BENGKULU;SELUMA;SELUMA SELATAN;102.56854773545884;-4.106831326125895
22979;BENGKULU;SELUMA;SELUMA TIMUR;102.612882950711;-4.108104140933698
22988;BENGKULU;SELUMA;SELUMA UTARA;102.6191356253422;-4.017560832886105
22885;BENGKULU;SELUMA;SEMIDANG ALAS;102.84981200058468;-4.225696413430885
22910;BENGKULU;SELUMA;SEMIDANG ALAS MARAS;102.791865206319;-4.323699439608406
22838;BENGKULU;SELUMA;SUKARAJA;102.36701951155328;-3.945405445394168
22868;BENGKULU;SELUMA;TALO;102.73898965716349;-4.12663051886083
23012;BENGKULU;SELUMA;TALO KECIL;102.75358334319998;-4.232296559748682
23024;BENGKULU;SELUMA;ULU TALO;102.7031547728719;-4.093641351391952
43634;DAERAH ISTIMEWA YOGYAKARTA;;;110.44558810593564;-7.894921269798487
43736;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;;110.35488149436596;-7.901333454954115
43755;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;BAMBANGLIPURO;110.31287498160351;-7.944397161430549
43795;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;BANGUNTAPAN;110.38454653810508;-7.842921351341835
43768;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;BANTUL;110.3557089445011;-7.89252048251705
43788;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;DLINGO;110.458760866055;-7.920952627022973
43779;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;IMOGIRI;110.39450911884602;-7.930229251709881
43774;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;JETIS;110.3673941852743;-7.901156033406037
43819;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;KASIHAN;110.34311740759938;-7.830514966199127
43745;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;KRETEK;110.31463709625916;-8.00938749512707
43764;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;PAJANGAN;110.2875360423154;-7.870616154254329
43759;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;PANDAK;;
43810;DAERAH ISTIMEWA YOGYAKARTA;BANTUL;PIYUNGAN;110.46276571287576;-7.843193378794471
